ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Q1,Q2,Q3,Q4,Q5
C00_C97,2000_2005,2006_2010,5,RUCC1_EQI,0,"0.51(-2.52, 3.74)","-0.86(-3.70, 1.97)","-0.44(-3.03, 2.29)","-0.36(-3.38, 2.67)"
C00_C97,2000_2005,2006_2010,5,RUCC1_EQI_air,0,"-1.80(-5.20, 1.73)","-0.42(-3.40, 2.59)","-0.63(-3.45, 2.16)","0.44(-2.40, 3.43)"
C00_C97,2000_2005,2006_2010,5,RUCC1_EQI_water,0,"-0.92(-4.10, 2.21)","-1.01(-4.03, 1.94)","-0.92(-4.06, 2.17)","-1.50(-4.95, 1.81)"
C00_C97,2000_2005,2006_2010,5,RUCC1_EQI_land,0,"0.89(-1.69, 3.45)","0.18(-2.41, 2.80)","-0.28(-3.22, 2.50)","-0.18(-3.17, 2.78)"
C00_C97,2000_2005,2006_2010,5,RUCC1_EQI_built,0,"0.26(-2.33, 2.79)","0.44(-2.29, 3.24)","0.12(-2.54, 2.81)","0.10(-2.63, 2.99)"
C00_C97,2000_2005,2006_2010,5,RUCC1_EQI_sociodemographic,0,"1.17(-1.81, 4.21)","0.67(-2.18, 3.46)","-0.96(-3.83, 1.78)","-2.48(-5.35, 0.44)"
C00_C97,2000_2005,2006_2010,5,RUCC2_EQI,0,"-0.51(-4.43, 3.51)","3.27(-0.43, 6.96)","0.14(-3.42, 3.85)","-1.28(-5.28, 2.85)"
C00_C97,2000_2005,2006_2010,5,RUCC2_EQI_air,0,"-1.82(-5.96, 2.40)","0.34(-3.37, 4.18)","0.86(-2.60, 4.41)","0.69(-3.03, 4.51)"
C00_C97,2000_2005,2006_2010,5,RUCC2_EQI_water,0,"-0.94(-5.18, 3.59)","1.71(-2.36, 5.76)","-0.61(-4.40, 3.19)","-0.10(-4.27, 4.21)"
C00_C97,2000_2005,2006_2010,5,RUCC2_EQI_land,0,"-0.14(-3.71, 3.41)","-0.03(-3.66, 3.54)","0.69(-2.96, 4.35)","0.95(-2.81, 4.87)"
C00_C97,2000_2005,2006_2010,5,RUCC2_EQI_built,0,"-0.61(-4.83, 3.50)","-0.48(-4.26, 3.35)","0.37(-3.13, 3.75)","0.40(-3.26, 4.02)"
C00_C97,2000_2005,2006_2010,5,RUCC2_EQI_sociodemographic,0,"0.74(-2.82, 4.20)","-0.09(-3.65, 3.41)","-2.62(-6.20, 0.94)","-1.82(-5.59, 2.15)"
C00_C97,2000_2005,2006_2010,5,RUCC3_EQI,0,"2.63(-0.28, 5.49)","1.09(-1.96, 4.02)","-0.59(-3.78, 2.63)","-1.60(-5.41, 2.35)"
C00_C97,2000_2005,2006_2010,5,RUCC3_EQI_air,0,"2.16(-0.68, 4.99)","2.23(-0.76, 5.12)","2.12(-1.26, 5.43)","1.34(-2.89, 5.60)"
C00_C97,2000_2005,2006_2010,5,RUCC3_EQI_water,0,"1.23(-2.16, 4.53)","-1.00(-4.24, 2.21)","1.75(-1.62, 5.11)","-1.05(-4.66, 2.48)"
C00_C97,2000_2005,2006_2010,5,RUCC3_EQI_land,0,"-3.32(-6.34, -0.41)***","0.30(-2.68, 3.34)","1.06(-2.19, 4.27)","-0.46(-4.08, 3.06)"
C00_C97,2000_2005,2006_2010,5,RUCC3_EQI_built,0,"1.68(-1.14, 4.52)","2.35(-0.57, 5.21)","1.98(-1.04, 5.06)","1.21(-1.97, 4.41)"
C00_C97,2000_2005,2006_2010,5,RUCC3_EQI_sociodemographic,0,"-0.65(-3.36, 2.06)","-3.57(-6.50, -0.54)***","-1.23(-4.53, 2.03)","-3.20(-6.96, 0.71)"
C00_C97,2000_2005,2006_2010,5,RUCC4_EQI,0,"0.32(-3.95, 4.46)","-0.74(-5.23, 3.85)","-0.41(-5.39, 4.40)","-0.10(-4.96, 4.75)"
C00_C97,2000_2005,2006_2010,5,RUCC4_EQI_air,0,"0.06(-4.47, 4.62)","-0.26(-5.00, 4.49)","0.02(-4.78, 4.80)",NA
C00_C97,2000_2005,2006_2010,5,RUCC4_EQI_water,0,"0.03(-4.49, 4.52)","-1.49(-6.02, 3.15)","-0.22(-4.71, 4.41)","-0.05(-4.85, 4.74)"
C00_C97,2000_2005,2006_2010,5,RUCC4_EQI_land,0,"-1.19(-5.81, 3.46)","-0.09(-4.50, 4.35)","-0.54(-5.05, 3.86)","-0.20(-4.83, 4.24)"
C00_C97,2000_2005,2006_2010,5,RUCC4_EQI_built,0,"0.03(-4.37, 4.48)","-0.16(-4.79, 4.54)","-0.70(-5.40, 4.00)","-0.22(-4.89, 4.61)"
C00_C97,2000_2005,2006_2010,5,RUCC4_EQI_sociodemographic,0,"-1.22(-5.78, 3.47)","1.56(-2.85, 6.04)","-0.21(-4.85, 4.45)","-0.51(-5.29, 4.28)"
C00_C97,2000_2005,2011_2015,10,EQI,0,"-0.67(-3.16, 1.77)","-0.90(-3.29, 1.49)","-1.49(-3.94, 1.00)","-1.19(-3.97, 1.67)"
C00_C97,2000_2005,2011_2015,10,EQI_air,0,"-0.39(-2.97, 2.19)","0.72(-1.92, 3.33)","1.10(-1.66, 3.82)","0.85(-2.10, 3.83)"
C00_C97,2000_2005,2011_2015,10,EQI_water,0,"-0.05(-2.88, 2.79)","-4.11(-7.11, -1.24)***","-1.73(-4.73, 1.17)","-0.60(-3.89, 2.60)"
C00_C97,2000_2005,2011_2015,10,EQI_land,0,"-1.64(-4.12, 0.88)","-2.25(-4.96, 0.37)","0.12(-2.72, 2.93)","-0.14(-3.00, 2.82)"
C00_C97,2000_2005,2011_2015,10,EQI_built,0,"0.42(-1.99, 2.71)","0.34(-2.08, 2.83)","-0.18(-2.76, 2.43)","0.91(-1.78, 3.59)"
C00_C97,2000_2005,2011_2015,10,EQI_sociodemographic,0,"-1.17(-3.62, 1.28)","0.03(-2.51, 2.49)","-3.22(-5.88, -0.62)***","-3.77(-6.70, -0.85)***"
C00_C97,2000_2005,2011_2015,10,RUCC1_EQI,0,"-0.67(-3.68, 2.30)","-0.58(-3.27, 2.05)","0.65(-1.94, 3.15)","0.10(-2.67, 2.80)"
C00_C97,2000_2005,2011_2015,10,RUCC1_EQI_air,0,"-4.22(-7.53, -0.96)***","0.89(-1.97, 3.73)","1.41(-1.30, 4.17)","0.87(-2.05, 3.70)"
C00_C97,2000_2005,2011_2015,10,RUCC1_EQI_water,0,"-1.20(-4.22, 1.72)","-1.25(-4.22, 1.59)","-1.00(-3.95, 1.97)","0.61(-2.54, 3.72)"
C00_C97,2000_2005,2011_2015,10,RUCC1_EQI_land,0,"0.10(-2.44, 2.67)","-1.00(-3.48, 1.61)","0.44(-2.32, 3.34)","1.09(-1.85, 4.03)"
C00_C97,2000_2005,2011_2015,10,RUCC1_EQI_built,0,"3.23(0.82, 5.68)***","-0.38(-2.90, 2.29)","0.68(-1.89, 3.18)","1.00(-1.63, 3.53)"
C00_C97,2000_2005,2011_2015,10,RUCC1_EQI_sociodemographic,0,"1.27(-1.70, 4.21)","0.95(-1.73, 3.62)","-1.08(-3.72, 1.54)","-3.25(-5.95, -0.55)***"
C00_C97,2000_2005,2011_2015,10,RUCC2_EQI,0,"-0.60(-4.42, 3.25)","2.82(-0.43, 6.19)","0.24(-3.30, 3.67)","-2.14(-6.00, 1.57)"
C00_C97,2000_2005,2011_2015,10,RUCC2_EQI_air,0,"-1.17(-5.14, 2.82)","1.07(-2.38, 4.51)","0.76(-2.62, 4.21)","-0.75(-4.43, 3.08)"
C00_C97,2000_2005,2011_2015,10,RUCC2_EQI_water,0,"-0.02(-4.12, 4.06)","-0.25(-4.02, 3.41)","0.34(-3.38, 3.96)","-0.55(-4.60, 3.52)"
C00_C97,2000_2005,2011_2015,10,RUCC2_EQI_land,0,"-1.52(-4.87, 1.91)","0.07(-3.40, 3.54)","2.04(-1.42, 5.64)","0.35(-3.24, 3.97)"
C00_C97,2000_2005,2011_2015,10,RUCC2_EQI_built,0,"-0.63(-4.75, 3.26)","-0.68(-3.97, 2.69)","1.12(-2.15, 4.39)","-0.24(-3.75, 3.25)"
C00_C97,2000_2005,2011_2015,10,RUCC2_EQI_sociodemographic,0,"-1.38(-4.69, 1.95)","-0.17(-3.74, 3.29)","-3.19(-6.77, 0.30)","-1.45(-5.15, 2.22)"
C00_C97,2000_2005,2011_2015,10,RUCC3_EQI,0,"1.01(-1.79, 3.72)","0.83(-2.09, 3.67)","-0.51(-3.73, 2.59)","-0.94(-4.77, 2.85)"
C00_C97,2000_2005,2011_2015,10,RUCC3_EQI_air,0,"2.59(-0.25, 5.34)","2.78(-0.09, 5.83)","1.31(-1.89, 4.62)","0.79(-3.49, 5.16)"
C00_C97,2000_2005,2011_2015,10,RUCC3_EQI_water,0,"2.15(-1.16, 5.40)","-0.86(-4.06, 2.33)","0.88(-2.50, 4.28)","-0.69(-4.28, 2.77)"
C00_C97,2000_2005,2011_2015,10,RUCC3_EQI_land,0,"-1.46(-4.47, 1.45)","-0.48(-3.38, 2.49)","0.32(-2.80, 3.63)","-0.11(-3.70, 3.49)"
C00_C97,2000_2005,2011_2015,10,RUCC3_EQI_built,0,"-1.56(-4.34, 1.26)","2.12(-0.76, 4.92)","0.31(-2.72, 3.35)","2.00(-1.26, 5.21)"
C00_C97,2000_2005,2011_2015,10,RUCC3_EQI_sociodemographic,0,"-2.07(-4.84, 0.63)","-2.92(-6.01, 0.13)","-3.92(-7.11, -0.84)***","-3.87(-7.46, -0.20)***"
C00_C97,2000_2005,2011_2015,10,RUCC4_EQI,0,"0.16(-4.33, 4.53)","-0.54(-5.05, 3.92)","-0.53(-5.20, 4.32)","-0.10(-4.89, 4.77)"
C00_C97,2000_2005,2011_2015,10,RUCC4_EQI_air,0,"0.63(-3.83, 5.08)","0.07(-4.65, 4.66)","0.09(-4.82, 4.97)",NA
C00_C97,2000_2005,2011_2015,10,RUCC4_EQI_water,0,"0.57(-3.88, 5.05)","-1.84(-6.48, 2.70)","-0.64(-5.29, 3.94)","-0.08(-4.66, 4.56)"
C00_C97,2000_2005,2011_2015,10,RUCC4_EQI_land,0,"-0.81(-5.34, 3.60)","-1.50(-5.86, 2.92)","0.36(-4.28, 4.97)","-0.49(-5.01, 3.98)"
C00_C97,2000_2005,2011_2015,10,RUCC4_EQI_built,0,"0.64(-3.59, 4.97)","-0.71(-5.04, 3.49)","-0.51(-5.15, 4.19)","0.28(-4.48, 5.05)"
C00_C97,2000_2005,2011_2015,10,RUCC4_EQI_sociodemographic,0.00,"-0.53(-4.92, 3.94)","1.97(-2.49, 6.33)","-0.69(-5.45, 3.89)","-0.65(-5.38, 3.96)"
